CustomerId,Complaint,ComplaintNumber,ProcessedComplaint,ComplaintLength,Sentiment,KeyVerbsCount,KeyNounsCount,KeyAdjectivesCount
4404-HIBDJ,"Despite being a loyal customer for over two years, my internet speeds have consistently been slower than advertised, especially when streaming TV. This has made it very frustrating to use the service I’m paying for.",1,despite loyal customer two years internet speeds consistently slower advertised especially streaming tv made frustrating use service im paying,215,0.01583333333333331,3,4,2
4248-HCETZ,"The internet service has been extremely unreliable with frequent outages and slow speeds, making it impossible to use for basic tasks.",1,internet service extremely unreliable frequent outages slow speeds making impossible use basic tasks,134,-0.19833333333333333,1,2,2
4248-HCETZ,"I have repeatedly tried to get in touch with customer support about the internet issues, but I was either kept on hold for hours or redirected without any resolution.",2,repeatedly tried get touch customer support internet issues either kept hold hours redirected without resolution,166,0.0,0,4,1
4248-HCETZ,The lack of tech support has been frustrating as I have no one to assist with troubleshooting the persistent connectivity problems.,3,lack tech support frustrating one assist troubleshooting persistent connectivity problems,131,-0.4,1,1,1
4248-HCETZ,"Despite not having streaming services like TV or movies, my monthly charges seem excessively high compared to the quality of the service provided.",4,despite streaming services like tv movies monthly charges seem excessively high compared quality service provided,146,0.16,2,5,2
4248-HCETZ,"I am deeply dissatisfied with the overall service and the lack of resolution to my complaints, which is why I decided to cancel my service altogether.",5,deeply dissatisfied overall service lack resolution complaints decided cancel service altogether,150,0.0,0,2,0
0637-UBJRP,"The streaming movies service frequently buffers or stops working altogether, making it impossible to watch anything smoothly. This has been an ongoing issue despite having fiber optic internet.",1,streaming movies service frequently buffers stops working altogether making impossible watch anything smoothly ongoing issue despite fiber optic internet,193,-0.055555555555555546,3,4,2
0637-UBJRP,"When I reached out to customer support about the streaming issue, I was told it was my problem and no real assistance was provided. This lack of support is unacceptable.",2,reached customer support streaming issue told problem real assistance provided lack support unacceptable,169,-0.1,1,4,0
0637-UBJRP,"My monthly bill is very high compared to the service quality I’m receiving. I don’t feel I’m getting value for my money, and this is one of the reasons I decided to leave.",3,monthly bill high compared service quality im receiving dont feel im getting value money one reasons decided leave,171,0.20800000000000002,0,1,2
1323-OOEPC,"The internet service has been extremely inconsistent, causing interruptions to my streaming services. Despite being a long-term customer, the issue has not been resolved, and it's very frustrating to pay such high monthly charges for unreliable service.",1,internet service extremely inconsistent causing interruptions streaming services despite longterm customer issue resolved frustrating pay high monthly charges unreliable service,253,-0.12125,3,7,3
1771-OADNZ,"The internet service has been extremely unreliable with frequent outages, and as a senior citizen, this disruption has been particularly inconvenient for managing important online tasks.",1,internet service extremely unreliable frequent outages senior citizen disruption particularly inconvenient managing important online tasks,186,-0.056249999999999994,0,2,2
1771-OADNZ,"Despite paying for device protection and online backup, I received no assistance when I needed help recovering lost files after a recent system failure.",2,despite paying device protection online backup received assistance needed help recovering lost files recent system failure,152,-0.15833333333333335,1,0,0
1771-OADNZ,"Your customer service has been disappointing, as I’ve had to follow up multiple times without resolution, which ultimately led to my decision to leave.",3,customer service disappointing ive follow multiple times without resolution ultimately led decision leave,151,-0.19999999999999998,0,2,0
6804-GDMOI,The internet connection has been consistently unstable even though I’ve been paying for fiber optic service. It’s frustrating to deal with constant buffering while trying to stream TV or movies.,1,internet connection consistently unstable even though ive paying fiber optic service frustrating deal constant buffering trying stream tv movies,194,-0.05000000000000001,2,4,2
6804-GDMOI,"Despite having tech support included in my plan, I’ve had to wait on hold for hours whenever I call for assistance, and the issues are rarely resolved efficiently.",2,despite tech support included plan ive wait hold hours whenever call assistance issues rarely resolved efficiently,163,0.3,2,2,1
6804-GDMOI,"The monthly charges are extremely high, and I don’t feel I’m getting the value for the services I’m paying for, especially with the ongoing connectivity problems.",3,monthly charges extremely high dont feel im getting value services im paying especially ongoing connectivity problems,162,0.08,1,2,2
5804-JMYIO,"I have been a loyal customer for over three years, but I am frustrated with the lack of internet service options. I would like to know if and when internet services will be made available in my area.",1,loyal customer three years frustrated lack internet service options would like know internet services made available area,199,0.011111111111111127,1,5,3
0848-ZGQIJ,"The streaming services I signed up for frequently buffer or stop working altogether, especially during peak hours. This has been very frustrating as I'm paying for premium fiber optic service and expect better performance.",1,streaming services signed frequently buffer stop working altogether especially peak hours frustrating paying premium fiber optic service expect better performance,222,0.01999999999999999,4,2,2
5119-KEPFY,"The internet service has been inconsistent lately, causing interruptions while streaming TV and movies. This is frustrating, especially given the high monthly charges.",1,internet service inconsistent lately causing interruptions streaming tv movies frustrating especially given high monthly charges,167,-0.13499999999999998,3,5,3
5119-KEPFY,"I have been a loyal customer for three years, yet I feel undervalued as there are no loyalty benefits or discounts offered for long-term customers.",2,loyal customer three years yet feel undervalued loyalty benefits discounts offered longterm customers,147,0.3333333333333333,0,1,1
5119-KEPFY,"Customer support is unhelpful when I try to report issues. I was put on hold for over 30 minutes last time, and my problem still wasn’t resolved.",3,customer support unhelpful try report issues put hold minutes last time problem still wasnt resolved,145,0.0,1,3,0
0516-OOHAR,"The streaming services I signed up for (TV and movies) frequently buffer and are often unavailable during peak hours. This has been a recurring issue, and it's frustrating given the high monthly charges I pay.",1,streaming services signed tv movies frequently buffer often unavailable peak hours recurring issue frustrating given high monthly charges pay,209,-0.04666666666666668,3,5,2
0516-OOHAR,"I have been trying to reach tech support for assistance with my internet connection issues, but there seems to be no support available under my plan. This is unacceptable considering the premium I'm paying.",2,trying reach tech support assistance internet connection issues seems support available plan unacceptable considering premium paying,206,0.4,1,4,2
8329-IBCTI,The phone service quality has been poor with frequent call drops and static during calls. This is unacceptable for a basic service.,1,phone service quality poor frequent call drops static calls unacceptable basic service,131,0.04999999999999999,0,2,2
8329-IBCTI,"I signed up for a month-to-month contract, but the customer service took too long to address my initial concerns, leaving me frustrated.",2,signed monthtomonth contract customer service took long address initial concerns leaving frustrated,136,-0.25,0,2,0
8329-IBCTI,"The process of mailing checks for payment is inconvenient, and there seems to be no alternative option provided for someone without internet service.",3,process mailing checks payment inconvenient seems alternative option provided someone without internet service,149,-0.6,0,2,1
0520-FDVVT,"The streaming services I signed up for frequently buffer or fail to load, despite paying for fiber optic internet. This has been a recurring issue, and it's frustrating that no resolution has been provided.",1,streaming services signed frequently buffer fail load despite paying fiber optic internet recurring issue frustrating resolution provided,206,-0.26666666666666666,3,3,2
0520-FDVVT,"I contacted customer support about the poor streaming and internet performance, but I was unable to get any helpful assistance. This lack of support has left me very dissatisfied.",2,contacted customer support poor streaming internet performance unable get helpful assistance lack support left dissatisfied,179,-0.175,1,4,2
0975-VOOVL,The internet speed has been very slow despite being on a DSL connection. It often takes a long time to load even basic websites.,1,internet speed slow despite dsl connection often takes long time load even basic websites,128,-0.1466666666666667,0,1,1
0975-VOOVL,I am unable to get any technical support when I face issues with my internet service. There seems to be no help available for troubleshooting.,2,unable get technical support face issues internet service seems help available troubleshooting,142,-0.033333333333333326,0,4,1
0975-VOOVL,I find it inconvenient that I cannot manage my bills online because I do not use paperless billing. It feels outdated and cumbersome.,3,find inconvenient manage bills online use paperless billing feels outdated cumbersome,133,-0.5,0,0,0
0975-VOOVL,"The lack of online security is concerning, as I worry about the safety of my personal information while using the internet.",4,lack online security concerning worry safety personal information using internet,123,0.0,0,1,1
8080-DDEMJ,The internet service has been extremely slow and unreliable since I signed up. I expected better performance for the amount I am paying each month.,1,internet service extremely slow unreliable since signed expected better performance amount paying month,147,0.033333333333333326,1,2,2
8080-DDEMJ,"When I reached out for assistance with my internet issues, I was told to upgrade to additional services for support. This feels unfair as I am already dissatisfied with the basic service.",2,reached assistance internet issues told upgrade additional services support feels unfair already dissatisfied basic service,187,-0.25,0,5,1
4183-WCSEP,"The internet connection has been consistently slow, especially during peak hours, despite having fiber optic service. This has caused significant frustration as I rely on a stable connection for work.",1,internet connection consistently slow especially peak hours despite fiber optic service caused significant frustration rely stable connection work,200,0.024999999999999984,0,2,2
4183-WCSEP,"When I reached out to tech support for assistance with the slow internet, the response was unhelpful and did not resolve the issue, leading me to feel unsupported as a customer.",2,reached tech support assistance slow internet response unhelpful resolve issue leading feel unsupported customer,177,-0.30000000000000004,0,4,2
1041-RXHRA,"The internet speed with your fiber optic service has been consistently slow, and it's affecting my ability to complete tasks online. This has been an ongoing issue, and I am very frustrated with the lack of improvement.",1,internet speed fiber optic service consistently slow affecting ability complete tasks online ongoing issue frustrated lack improvement,219,-0.36999999999999994,0,3,2
1041-RXHRA,"I have repeatedly tried to reach your customer support for assistance with my connection problems, but the response times are unacceptably long, and I never get a clear resolution.",2,repeatedly tried reach customer support assistance connection problems response times unacceptably long never get clear resolution,180,0.02500000000000001,0,2,0
1041-RXHRA,I don't understand why I'm being charged such a high monthly fee when I don't utilize additional services like streaming or tech support. It feels like I'm paying for features I don't use.,3,understand charged high monthly fee utilize additional services like streaming tech support feels like paying features use,188,0.08,4,2,3
1041-RXHRA,"Despite being a loyal customer for over three years, I feel that my concerns are being ignored. The lack of attention to my issues is the main reason I decided to leave.",4,despite loyal customer three years feel concerns ignored lack attention issues main reason decided leave,169,0.25,0,2,1
1306-RPWXZ,"I've noticed that despite being a long-term customer, there are no internet service options available for me. This limits my ability to use additional features like online backup or streaming services, which is frustrating.",1,noticed despite longterm customer internet service options available limits ability use additional features like online backup streaming services frustrating,223,0.0,3,4,1
1306-RPWXZ,I feel that my current plan is outdated and not competitive. I would like to explore better service bundles or discounts for loyal customers like myself.,2,feel current plan outdated competitive would like explore better service bundles discounts loyal customers like,153,0.10833333333333331,2,1,2
8593-WHYHV,"The streaming movies service I signed up for keeps buffering and crashing frequently, making it impossible to watch anything. This has been happening for weeks, and I haven't received any proper assistance despite reaching out multiple times.",1,streaming movies service signed keeps buffering crashing frequently making impossible watch anything happening weeks received proper assistance despite reaching multiple times,242,-0.14166666666666666,2,2,0
2817-NTQDO,"The streaming TV service often buffers or disconnects, especially during peak hours. This has made it difficult to enjoy shows, and I haven't received any effective assistance from tech support to resolve the issue.",1,streaming tv service often buffers disconnects especially peak hours made difficult enjoy shows received effective assistance tech support resolve issue,215,0.125,2,4,2
7074-IEVOJ,"The internet service has been extremely unreliable, with frequent disruptions and slow speeds, making it very difficult to browse or complete tasks online.",1,internet service extremely unreliable frequent disruptions slow speeds making difficult browse complete tasks online,155,-0.17500000000000002,1,2,3
7074-IEVOJ,"I contacted customer support about the internet issues, but I received no resolution and the representative was unhelpful and dismissive.",2,contacted customer support internet issues received resolution representative unhelpful dismissive,137,0.0,0,4,1
7074-IEVOJ,"I'm frustrated with the high monthly charges, especially given the poor quality of service—I feel like I'm paying for features and reliability that I am not receiving.",3,frustrated high monthly charges especially given poor quality servicei feel like paying features reliability receiving,167,-0.235,3,1,3
4079-WWQQQ,"The streaming services I pay for frequently buffer and fail to load properly, even though I have a stable DSL connection.",1,streaming services pay frequently buffer fail load properly even though stable dsl connection,121,-0.13333333333333333,1,1,0
4079-WWQQQ,"I’ve noticed occasional discrepancies in my billing, and it’s been frustrating trying to resolve these with customer support.",2,ive noticed occasional discrepancies billing frustrating trying resolve customer support,125,-0.2,1,2,0
4079-WWQQQ,"Despite opting for a two-year contract, I feel the service quality has not improved over time, and my concerns about consistent streaming issues have gone unresolved.",3,despite opting twoyear contract feel service quality improved time concerns consistent streaming issues gone unresolved,166,0.25,1,2,0
0655-RBDUG,"The internet service has been extremely inconsistent, with frequent dropouts and slow speeds, especially when trying to stream TV and movies.",1,internet service extremely inconsistent frequent dropouts slow speeds especially trying stream tv movies,141,-0.08125000000000002,0,4,2
0655-RBDUG,"I contacted customer support about the internet issues, but they were unhelpful and couldn't provide a clear resolution.",2,contacted customer support internet issues unhelpful could provide clear resolution,120,0.10000000000000002,0,4,1
0655-RBDUG,"Despite these ongoing issues, my monthly charges remain high, and I feel I am not getting the value for what I am paying.",3,despite ongoing issues monthly charges remain high feel getting value paying,121,0.16,1,2,2
3842-IYKUE,"The internet service has been experiencing frequent outages, and despite having tech support included in my plan, the issue has not been resolved effectively. This has caused significant inconvenience, and I am disappointed with the lack of a permanent solution.",1,internet service experiencing frequent outages despite tech support included plan issue resolved effectively caused significant inconvenience disappointed lack permanent solution,262,0.08124999999999999,2,4,3
9647-ERGBE,"The streaming services I signed up for frequently lag or buffer despite having fiber optic internet. This has been a recurring issue, and it severely impacts my ability to enjoy the services I’m paying for.",1,streaming services signed frequently lag buffer despite fiber optic internet recurring issue severely impacts ability enjoy services im paying,206,0.25,2,4,2
5908-QMGOE,"The internet service is extremely expensive for what I’m getting. I don’t use any additional features like online security, backup, or streaming services, yet I’m paying a high monthly fee for just the basics. This pricing feels unfair and unreasonably high.",1,internet service extremely expensive im getting dont use additional features like online security backup streaming services yet im paying high monthly fee basics pricing feels unfair unreasonably high,258,-0.16999999999999998,3,3,4
4558-FANTW,"The streaming TV service frequently buffers and freezes, making it impossible to enjoy watching anything. Despite having tech support included, the issue remains unresolved after multiple calls.",1,streaming tv service frequently buffers freezes making impossible enjoy watching anything despite tech support included issue remains unresolved multiple calls,194,-0.04166666666666666,4,4,1
3891-PUQOD,"The streaming movies service I signed up for keeps buffering and is completely unusable. I can't enjoy any content, and it's very frustrating.",1,streaming movies service signed keeps buffering completely unusable ca enjoy content frustrating,142,-0.006666666666666672,2,2,0
3891-PUQOD,"I contacted customer service about the streaming issue, but they were unable to resolve it and offered no clear timeline for a fix. This lack of support is unacceptable.",2,contacted customer service streaming issue unable resolve offered clear timeline fix lack support unacceptable,169,-0.275,1,4,0
7813-ZGGAW,"The monthly charges are extremely high for the services I am receiving. I feel like I am overpaying, especially since I don't even use some of the features like Streaming Movies. I would like to discuss a more affordable plan.",1,monthly charges extremely high services receiving feel like overpaying especially since even use features like streaming movies would like discuss affordable plan,226,0.22,4,3,2
1618-CFHME,"The internet service has been extremely unreliable, with frequent outages and slow speeds. This has made it difficult to complete important online tasks.",1,internet service extremely unreliable frequent outages slow speeds made difficult complete important online tasks,153,-0.054166666666666675,0,2,3
1618-CFHME,"When I reached out to customer support about the internet issues, I received no resolution or follow-up, which has been very frustrating.",2,reached customer support internet issues received resolution followup frustrating,137,-0.52,1,4,1
7943-RQCHR,"The internet speed has been consistently slow, especially when trying to stream TV and movies, which is incredibly frustrating given the high monthly charges.",1,internet speed consistently slow especially trying stream tv movies incredibly frustrating given high monthly charges,158,-0.135,2,4,3
7943-RQCHR,"Customer support has been unhelpful in resolving my internet issues. Every time I reach out, I get vague responses and no real solutions.",2,customer support unhelpful resolving internet issues every time reach get vague responses real solutions,137,-0.3,0,4,1
7943-RQCHR,I feel like I’m being overcharged for services that don’t work properly. Paying $94.75 a month for unreliable internet and streaming is unacceptable.,3,feel like im overcharged services dont work properly paying month unreliable internet streaming unacceptable,149,0.0,3,2,1
7943-RQCHR,"There’s no protection in place for my devices, and I’ve had to deal with viruses because of the lack of security features.",4,theres protection place devices ive deal viruses lack security features,122,0.0,0,0,0
7943-RQCHR,"The month-to-month contract feels like a trap, as I’m not getting the service I’m paying for but fear additional fees if I leave.",5,monthtomonth contract feels like trap im getting service im paying fear additional fees leave,129,0.0,2,1,0
6791-YBNAK,The DSL internet service has been performing poorly with slow speeds and frequent interruptions. This is especially frustrating since I rely on it for work and family needs. Please address this issue immediately.,1,dsl internet service performing poorly slow speeds frequent interruptions especially frustrating since rely work family needs please address issue immediately,212,-0.35000000000000003,1,3,2
7617-EYGLW,"I recently signed up for phone service, but the call quality has been poor with frequent dropped calls. This is frustrating and needs to be resolved immediately.",1,recently signed phone service call quality poor frequent dropped calls frustrating needs resolved immediately,161,-0.17500000000000002,2,1,2
7617-EYGLW,"I opted for paper billing, yet I haven't received my bill in the mail on time, which is causing unnecessary inconvenience in managing my payments.",2,opted paper billing yet received bill mail time causing unnecessary inconvenience managing payments,146,-0.4,0,0,0
1626-ERCMM,"The internet service has been inconsistent, with frequent outages and slow speeds, making it difficult to use streaming services like TV and movies that I’m paying for.",1,internet service inconsistent frequent outages slow speeds making difficult use streaming services like tv movies im paying,168,-0.23333333333333336,4,5,3
1626-ERCMM,"I’ve reached out to customer support multiple times about technical issues, but I haven't received any resolution or follow-up, which is very frustrating.",2,ive reached customer support multiple times technical issues received resolution followup frustrating,154,-0.17333333333333334,1,3,0
1626-ERCMM,The monthly charges are too high for the limited support and unreliable services provided. I would like a detailed explanation of the charges and why they keep increasing.,3,monthly charges high limited support unreliable services provided would like detailed explanation charges keep increasing,171,0.16285714285714287,1,4,2
0979-MOZQI,The streaming TV service frequently buffers and has poor video quality despite my long tenure as a customer and timely payments. I expect better reliability for the price I'm paying.,1,streaming tv service frequently buffers poor video quality despite long tenure customer timely payments expect better reliability price paying,182,0.03749999999999999,4,3,2
3902-FOIGH,"The internet speed has been consistently poor despite having a fiber optic connection. Streaming TV and movies often buffer, making it impossible to enjoy the service.",1,internet speed consistently poor despite fiber optic connection streaming tv movies often buffer making impossible enjoy service,167,-0.2222222222222222,2,4,3
3902-FOIGH,"I reached out to customer support about the slow internet issue, but they were unhelpful and didn't provide any resolution. This has been very frustrating.",2,reached customer support slow internet issue unhelpful provide resolution frustrating,155,-0.41000000000000003,1,4,1
3902-FOIGH,The monthly charges are too high for the quality of service I am receiving. I don't feel like I'm getting value for my money.,3,monthly charges high quality service receiving feel like getting value money,125,0.16,1,2,2
7893-IXHRQ,"I am extremely frustrated with the lack of clarity about service options. I was expecting more comprehensive service packages, but I feel misled by the limited options available to me.",1,extremely frustrated lack clarity service options expecting comprehensive service packages feel misled limited options available,184,0.03214285714285717,0,2,0
7893-IXHRQ,"The phone service quality has been subpar. I often experience dropped calls and poor call quality, which is unacceptable.",2,phone service quality subpar often experience dropped calls poor call quality unacceptable,121,-0.4,0,1,1
7893-IXHRQ,I do not understand why my bill is still high when I didn’t sign up for internet-related services. This seems unfair and needs to be addressed.,3,understand bill still high didnt sign internetrelated services seems unfair needs addressed,143,-0.16999999999999998,0,1,1
7893-IXHRQ,"I canceled my service because of my dissatisfaction, yet the cancellation process was overly complicated and time-consuming. This added to my frustration.",4,canceled service dissatisfaction yet cancellation process overly complicated timeconsuming added frustration,154,-0.5,0,1,0
7576-OYWBN,"The internet speed is extremely slow despite having fiber optic service. I can't even browse the web properly, let alone do anything more data-intensive.",1,internet speed extremely slow despite fiber optic service ca even browse web properly let alone anything dataintensive,153,0.06666666666666665,0,2,2
7576-OYWBN,"I've contacted customer service multiple times about the internet issues, but no one has provided a proper resolution. The responses have been unhelpful.",2,contacted customer service multiple times internet issues one provided proper resolution responses unhelpful,153,0.0,0,4,1
7576-OYWBN,"I feel like I’m paying too much for services I barely use. With no online security, backup, or tech support included, the value for money just isn't there.",3,feel like im paying much services barely use online security backup tech support included value money,155,0.125,3,2,1
7576-OYWBN,"The phone service has been unreliable with frequent dropped calls, which is frustrating since I rely on it for important communications.",4,phone service unreliable frequent dropped calls frustrating since rely important communications,136,0.033333333333333326,1,1,1
7576-OYWBN,The electronic check payment method seems outdated and inconvenient. I would prefer more modern and flexible payment options.,5,electronic check payment method seems outdated inconvenient would prefer modern flexible payment options,125,-0.075,0,0,0
9847-HNVGP,"Despite being a loyal customer for over a year, I feel like I'm not getting any additional benefits or incentives to continue my service. It would be great to see some loyalty rewards or discounts for long-term customers.",1,despite loyal customer year feel like getting additional benefits incentives continue service would great see loyalty rewards discounts longterm customers,221,0.5666666666666667,1,2,1
3521-MNKLV,"The internet speeds on my DSL connection are incredibly slow, making it difficult to browse or stream anything efficiently.",1,internet speeds dsl connection incredibly slow making difficult browse stream anything efficiently,123,-0.4,1,1,2
3521-MNKLV,"I’ve had issues with my device protection plan not covering damages as promised, and I feel misled about its benefits.",2,ive issues device protection plan covering damages promised feel misled benefits,118,0.0,0,1,0
3521-MNKLV,"Customer support has been unhelpful in resolving my internet speed issues, and I keep getting generic responses without any real solutions.",3,customer support unhelpful resolving internet speed issues keep getting generic responses without real solutions,139,0.1,0,4,1
3521-MNKLV,"Despite being a loyal customer for 24 months, I haven’t received any offers or discounts to reward my continued patronage.",4,despite loyal customer months havent received offers discounts reward continued patronage,122,0.21666666666666667,0,1,1
3521-MNKLV,"The process of mailing checks for payment is inconvenient, and I’d appreciate more flexible options for paying my bills.",5,process mailing checks payment inconvenient id appreciate flexible options paying bills,120,-0.04999999999999999,1,0,0
9512-UIBFX,"The streaming services I signed up for, including TV and movies, constantly buffer and are almost unwatchable. This has been happening for months, and no one has resolved the issue despite my repeated complaints.",1,streaming services signed including tv movies constantly buffer almost unwatchable happening months one resolved issue despite repeated complaints,212,0.0,2,4,0
9512-UIBFX,"Your customer service has been unhelpful in addressing my concerns about the poor streaming quality and lack of tech support. Every time I call, I am put on hold for long periods and given no clear resolution.",2,customer service unhelpful addressing concerns poor streaming quality lack tech support every time call put hold long periods given clear resolution,209,-0.16666666666666666,2,3,2
6490-FGZAT,"I am frustrated with the lack of clarity in my monthly bill. I signed up for basic phone service, but the charges seem inconsistent and unclear. Please provide a detailed breakdown of my charges.",1,frustrated lack clarity monthly bill signed basic phone service charges seem inconsistent unclear please provide detailed breakdown charges,195,-0.09999999999999998,0,3,1
1455-UGQVH,"The streaming services I subscribed to, including TV and movies, frequently buffer or fail to load altogether. This has been a persistent issue, and it’s very frustrating given the high monthly cost I’m paying.",1,streaming services subscribed including tv movies frequently buffer fail load altogether persistent issue frustrating given high monthly cost im paying,210,-0.19,4,4,2
1455-UGQVH,"When I contacted customer support to address the streaming issue, I was told the problem was on my end despite having Fiber optic internet. I feel like my concerns weren’t taken seriously, and no proper resolution was offered.",2,contacted customer support address streaming issue told problem end despite fiber optic internet feel like concerns werent taken seriously proper resolution offered,226,-0.16666666666666666,2,4,2
0215-BQKGS,"The internet speeds on my fiber optic connection have been inconsistent lately, especially during peak hours. This is unacceptable given the premium price I'm paying.",1,internet speeds fiber optic connection inconsistent lately especially peak hours unacceptable given premium price paying,166,0.0,2,1,2
0215-BQKGS,"I recently tried to contact customer support for assistance with my internet issues, but I was unable to get through after waiting on hold for over an hour.",2,recently tried contact customer support assistance internet issues unable get waiting hold hour,156,-0.25,0,4,1
0215-BQKGS,"Despite having OnlineSecurity and OnlineBackup services, I still experienced a security breach, which makes me question the effectiveness of these services.",3,despite onlinesecurity onlinebackup services still experienced security breach makes question effectiveness services,156,0.8,0,2,0
0215-BQKGS,"I have noticed unexplained fluctuations in my monthly charges, and I would like a detailed breakdown of the charges to understand why this is happening.",4,noticed unexplained fluctuations monthly charges would like detailed breakdown charges understand happening,152,0.17500000000000002,1,2,1
0215-BQKGS,"The lack of TechSupport as part of my package is frustrating, especially when I encounter technical issues. I would expect better support for the amount I am paying.",5,lack techsupport part package frustrating especially encounter technical issues would expect better support amount paying,165,0.024999999999999994,3,2,1
2868-MZAGQ,"The streaming movies service I signed up for constantly buffers and has poor video quality, making it impossible to enjoy.",1,streaming movies service signed constantly buffers poor video quality making impossible enjoy,122,-0.16666666666666666,3,2,1
2868-MZAGQ,"I contacted customer support about the streaming issue, but they were unhelpful and didn't provide a resolution.",2,contacted customer support streaming issue unhelpful provide resolution,112,0.0,1,3,0
6110-OHIHY,"The streaming TV service frequently buffers and interrupts my viewing experience, even though I am paying a high monthly fee for fiber optic internet. This issue has made it impossible to enjoy the service.",1,streaming tv service frequently buffers interrupts viewing experience even though paying high monthly fee fiber optic internet issue made impossible enjoy service,206,-0.0016666666666666496,3,5,4
0206-TBWLC,"The streaming services for TV and movies frequently buffer, even though I’m paying for high-speed fiber optic internet. It's frustrating to deal with interruptions while trying to watch shows.",1,streaming services tv movies frequently buffer even though im paying highspeed fiber optic internet frustrating deal interruptions trying watch shows,192,-0.15000000000000002,3,4,2
0206-TBWLC,The monthly charges for my plan seem excessively high compared to what others are paying for similar services. I would like a review of my billing to ensure I'm not being overcharged.,2,monthly charges plan seem excessively high compared others paying similar services would like review billing ensure overcharged,183,0.08,2,2,2
0206-TBWLC,"Despite having tech support included in my plan, it takes an unreasonable amount of time to get through to a representative when I need help. This level of service is unacceptable.",3,despite tech support included plan takes unreasonable amount time get representative need help level service unacceptable,180,0.0,1,2,1
3723-BFBGR,"I am frustrated with the lack of tech support availability. As a senior citizen, I find it challenging to troubleshoot issues on my own, and not having access to tech support makes resolving problems with my internet and phone services very difficult.",1,frustrated lack tech support availability senior citizen find challenging troubleshoot issues access tech support makes resolving problems internet phone services difficult,251,-0.0625,0,5,4
0193-ESZXP,"The internet service has been inconsistent, with frequent outages and buffering issues while streaming TV and movies. Despite paying a premium monthly rate, the quality of service has not met expectations, and customer support has been unhelpful in resolving these issues.",1,internet service inconsistent frequent outages buffering issues streaming tv movies despite paying premium monthly rate quality service met expectations customer support unhelpful resolving issues,272,0.1,2,9,3
2082-OJVTK,"The internet service has been consistently unreliable, with frequent outages and slow speeds, making it difficult to stream movies or complete important online tasks. Despite multiple calls to customer support, the issue remains unresolved.",1,internet service consistently unreliable frequent outages slow speeds making difficult stream movies complete important online tasks despite multiple calls customer support issue remains unresolved,240,0.007142857142857133,1,6,3
7831-QGOXH,"The streaming TV service frequently buffers and is not providing the quality I expected despite paying a high monthly charge. This has been a recurring issue, and I am very disappointed that it hasn’t been resolved.",1,streaming tv service frequently buffers providing quality expected despite paying high monthly charge recurring issue disappointed hasnt resolved,215,-0.20375000000000001,4,3,2
9851-QXEEQ,"The internet service has been consistently unreliable, with frequent outages and slow speeds despite being on a fiber optic plan. This has made it difficult to use streaming services I pay for, like StreamingTV and StreamingMovies. Attempts to reach support for help have been unhelpful, and as a result, I've decided to cancel my service.",1,internet service consistently unreliable frequent outages slow speeds despite fiber optic plan made difficult use streaming services pay like streamingtv streamingmovies attempts reach support help unhelpful result decided cancel service,339,-0.11250000000000002,2,5,4
6861-XWTWQ,"The internet speed is consistently slower than advertised, especially while streaming TV and movies. Despite paying a high monthly fee, I'm not getting the quality of service I expected.",1,internet speed consistently slower advertised especially streaming tv movies despite paying high monthly fee getting quality service expected,186,0.07750000000000001,2,4,3
2430-USGXP,"The streaming services for TV and movies frequently buffer or fail to load altogether, despite having a fiber optic internet connection. This has been a consistent issue for months.",1,streaming services tv movies frequently buffer fail load altogether despite fiber optic internet connection consistent issue months,181,-0.05000000000000001,1,5,2
2430-USGXP,"When I reached out to customer support about the streaming problems, I was told there was no issue on your end, but the problem persists. The lack of tech support in my plan means I can't get proper assistance, which is frustrating.",2,reached customer support streaming problems told issue end problem persists lack tech support plan means ca get proper assistance frustrating,232,-0.2,2,4,1
2430-USGXP,"My monthly charges are too high for the quality of service I am receiving. I feel like I am paying a premium price for subpar performance, and I would like this addressed.",3,monthly charges high quality service receiving feel like paying premium price subpar performance would like addressed,171,0.16,3,2,2
3336-JORSO,"The internet has been unreliable despite paying a high monthly fee. Streaming services frequently buffer, and the connection drops during important moments. This has been ongoing for months, and customer support hasn't provided a lasting solution.",1,internet unreliable despite paying high monthly fee streaming services frequently buffer connection drops important moments ongoing months customer support provided lasting solution,247,0.165,2,4,3
1085-LDWAM,"I am frustrated with the lack of internet service options available to me. As a long-term customer, I expect better service offerings, and it feels unfair that I'm unable to access internet-related features that could benefit my family.",1,frustrated lack internet service options available longterm customer expect better service offerings feels unfair unable access internetrelated features could benefit family,236,-0.15999999999999998,1,4,2
7647-GYYKX,"I'm frustrated that despite being a loyal customer for over four years, there are no internet service options offered to me. I feel left out compared to other customers who can access bundled services.",1,frustrated despite loyal customer four years internet service options offered feel left compared customers access bundled services,201,-0.12291666666666666,0,4,2
7647-GYYKX,"I've noticed that my monthly charges have remained the same over the years, but I don't see any improvements or added benefits to my phone service.",2,noticed monthly charges remained years see improvements added benefits phone service,147,0.0,0,2,1
7647-GYYKX,"The lack of internet service means I can't take advantage of features like online security or tech support, which feels unfair given how common these services are nowadays.",3,lack internet service means ca take advantage features like online security tech support feels unfair given common services nowadays,172,-0.4,2,4,2
